"Date","pred","bookings","res"
2015-07-31,1.9718376356177,1.56089354703795,0.410944088579752
2015-08-01,2.08301989221945,1.61286898983732,0.470150902382138
2015-08-02,2.06971453875303,1.58903631671531,0.480678222037722
2015-08-03,2.08435081876814,1.61172124954365,0.472629569224495
2015-08-04,2.12920326227322,1.65296997302758,0.476233289245638
2015-08-05,2.09291350794956,1.76502963621774,0.327883871731818
2015-08-06,2.05573348840699,1.76502963621774,0.290703852189243
2015-08-07,2.05703009478748,1.76502963621774,0.292000458569736
2015-08-08,2.059147156775,1.81887619396102,0.240270962813975
2015-08-09,2.0646036635153,2.00254552440866,0.0620581391066417
2015-08-10,2.06000667950138,1.99229752736702,0.0677091521343647
2015-08-11,2.05227152118459,1.96845731640986,0.0838142047747308
2015-08-12,2.03337795333937,1.90365892780523,0.129719025534142
2015-08-13,2.04293997399509,1.90365892780523,0.139281046189864
2015-08-14,2.04114636639133,1.90365892780523,0.137487438586105
2015-08-15,2.03748494107276,1.90780072712257,0.12968421395019
2015-08-16,2.0355332843028,1.89956547016061,0.135967814142191
2015-08-17,1.99797655269504,1.98221907177089,0.0157574809241452
2015-08-18,2.02090915013105,1.84932540651798,0.171583743613069
2015-08-19,2.01413494348526,1.86271298519293,0.151421958292326
2015-08-20,2.00480886595324,1.86271298519293,0.142095880760303
2015-08-21,2.00581804104149,1.86271298519293,0.143105055848559
2015-08-22,1.98251848341897,1.8042360024146,0.178282481004371
2015-08-23,1.93115364387631,1.81165972739661,0.119493916479703
2015-08-24,1.91757969604805,1.76759082694606,0.149988869101994
2015-08-25,1.84733006730676,1.78069744654993,0.0666326207568251
2015-08-26,1.8363095796667,1.72111327303019,0.115196306636518
2015-08-27,1.87100658379495,1.72111327303019,0.149893310764765
2015-08-28,1.85202432982624,1.72111327303019,0.130911056796049
2015-08-29,1.83093668054789,1.59069559090685,0.240241089641047
2015-08-30,1.84096681699157,1.38774637021934,0.453220446772231
2015-08-31,1.8396481606178,1.35814782495983,0.481500335657965
2015-09-01,1.94874086603522,1.40047521637578,0.548265649659447
2015-09-02,1.93619737448171,1.53525288322573,0.400944491255981
2015-09-03,1.97821148112416,1.53525288322573,0.442958597898436
2015-09-04,1.96649013180286,1.53525288322573,0.43123724857713
2015-09-05,1.95727735059336,1.54278433988373,0.414493010709627
2015-09-06,1.9540987899527,1.58686638190573,0.367232408046967
